sap_id,streetlight_model,streetlight_type,streetlight_wattage,streetlight_voltage,lng,lat,location_description,N
NA,POSTTOP,NA,NA,NA,-117.1422168,33.01470443,NA,1
NA,POSTTOP,NA,NA,NA,-117.142209,33.0155079,NA,1
NA,POSTTOP,NA,NA,NA,-117.1422074,33.02016259,NA,1
NA,POSTTOP,NA,NA,NA,-117.1421716,33.02038967,NA,1
NA,POSTTOP,NA,NA,NA,-117.1421658,33.01431368,NA,1
NA,POSTTOP,NA,NA,NA,-117.1421058,33.01384423,NA,1
NA,POSTTOP,NA,NA,NA,-117.1420956,33.01988514,NA,1
NA,POSTTOP,NA,NA,NA,-117.1420692,33.01473592,NA,1
NA,POSTTOP,NA,NA,NA,-117.1420489,33.01577119,NA,1
NA,POSTTOP,NA,NA,NA,-117.1419804,33.01275943,NA,1
NA,POSTTOP,NA,NA,NA,-117.141954,33.01285084,NA,1
NA,POSTTOP,NA,NA,NA,-117.1419158,33.02050735,NA,1
NA,POSTTOP,NA,NA,NA,-117.1419083,33.01364047,NA,1
NA,POSTTOP,NA,NA,NA,-117.1419047,33.01590631,NA,1
NA,POSTTOP,NA,NA,NA,-117.1418697,33.01991483,NA,1
NA,POSTTOP,NA,NA,NA,-117.1418683,33.02074708,NA,1
NA,POSTTOP,NA,NA,NA,-117.1418636,33.02135659,NA,1
NA,POSTTOP,NA,NA,NA,-117.1418549,33.01979451,NA,1
NA,POSTTOP,NA,NA,NA,-117.141816,33.01346242,NA,1
NA,POSTTOP,NA,NA,NA,-117.1417644,33.01112058,NA,1
NA,POSTTOP,NA,NA,NA,-117.1417644,33.01124708,NA,1
NA,POSTTOP,NA,NA,NA,-117.1417241,33.02074937,NA,1
NA,POSTTOP,NA,NA,NA,-117.1417026,33.02136783,NA,1
NA,POSTTOP,NA,NA,NA,-117.1416638,33.01355173,NA,1
NA,POSTTOP,NA,NA,NA,-117.1416637,33.02051184,NA,1
NA,POSTTOP,NA,NA,NA,-117.1416417,33.01979226,NA,1
NA,POSTTOP,NA,NA,NA,-117.1416323,33.01389873,NA,1
NA,POSTTOP,NA,NA,NA,-117.141625,33.01458401,NA,1
NA,POSTTOP,NA,NA,NA,-117.1416192,33.01429836,NA,1
NA,POSTTOP,NA,NA,NA,-117.1416151,33.01579962,NA,1
NA,POSTTOP,NA,NA,NA,-117.1414939,33.01410613,NA,1
NA,POSTTOP,NA,NA,NA,-117.1413669,33.02040107,NA,1
NA,POSTTOP,NA,NA,NA,-117.1413064,33.02007938,NA,1
NA,POSTTOP,NA,NA,NA,-117.1412817,33.01264477,NA,1
NA,POSTTOP,NA,NA,NA,-117.141273,33.02112411,NA,1
NA,POSTTOP,NA,NA,NA,-117.1412546,33.0119101,NA,1
NA,POSTTOP,NA,NA,NA,-117.1411977,33.01210617,NA,1
NA,POSTTOP,NA,NA,NA,-117.1411868,33.013545,NA,1
NA,POSTTOP,NA,NA,NA,-117.141176,33.02053469,NA,1
NA,POSTTOP,NA,NA,NA,-117.1411081,33.01274509,NA,1
NA,POSTTOP,NA,NA,NA,-117.1410598,33.01249612,NA,1
NA,POSTTOP,NA,NA,NA,-117.1410026,33.01341595,NA,1
NA,POSTTOP,NA,NA,NA,-117.140979,33.01501702,NA,1
NA,POSTTOP,NA,NA,NA,-117.1409678,33.01491313,NA,1
NA,POSTTOP,NA,NA,NA,-117.1409625,33.01127985,NA,1
NA,POSTTOP,NA,NA,NA,-117.1409384,33.01140131,NA,1
NA,POSTTOP,NA,NA,NA,-117.1409061,33.0108545,NA,1
NA,POSTTOP,NA,NA,NA,-117.1408703,33.01426427,NA,1
NA,POSTTOP,NA,NA,NA,-117.1408666,33.01415968,NA,1
NA,POSTTOP,NA,NA,NA,-117.1408357,32.69918002,NA,1
NA,POSTTOP,NA,NA,NA,-117.1407867,33.01639724,NA,1
NA,POSTTOP,NA,NA,NA,-117.1406841,33.01631272,NA,1
NA,POSTTOP,NA,NA,NA,-117.1405452,33.01990447,NA,1
NA,POSTTOP,NA,NA,NA,-117.1405081,33.02047706,NA,1
NA,POSTTOP,NA,NA,NA,-117.1404877,33.02111834,NA,1
NA,POSTTOP,NA,NA,NA,-117.1404279,32.71804326,NA,1
NA,POSTTOP,NA,NA,NA,-117.1404147,32.71726379,NA,1
NA,POSTTOP,NA,NA,NA,-117.1403639,33.01354135,NA,1
NA,POSTTOP,NA,NA,NA,-117.1402882,33.01343949,NA,1
NA,POSTTOP,NA,NA,NA,-117.1402605,33.01980048,NA,1
NA,POSTTOP,NA,NA,NA,-117.1401957,32.71778025,NA,1
NA,POSTTOP,NA,NA,NA,-117.1401949,32.71880133,NA,1
NA,POSTTOP,NA,NA,NA,-117.1401113,33.01490826,NA,1
NA,POSTTOP,NA,NA,NA,-117.1401,33.01500034,NA,1
NA,POSTTOP,NA,NA,NA,-117.1400351,33.01429904,NA,1
NA,POSTTOP,NA,NA,NA,-117.1400295,33.01418571,NA,1
NA,POSTTOP,NA,NA,NA,-117.1396422,33.02112832,NA,1
NA,POSTTOP,NA,NA,NA,-117.1396284,33.01847527,NA,1
NA,POSTTOP,NA,NA,NA,-117.1395012,33.01846896,NA,1
NA,POSTTOP,NA,NA,NA,-117.139459,33.0134513,NA,1
NA,POSTTOP,NA,NA,NA,-117.1394351,33.01409944,NA,1
NA,POSTTOP,NA,NA,NA,-117.1393061,33.01432878,NA,1
NA,POSTTOP,NA,NA,NA,-117.1393039,33.01480762,NA,1
NA,POSTTOP,NA,NA,NA,-117.1392981,33.01358432,NA,1
NA,POSTTOP,NA,NA,NA,-117.1391162,33.01584113,NA,1
NA,POSTTOP,NA,NA,NA,-117.1390519,33.01487042,NA,1
NA,POSTTOP,NA,NA,NA,-117.1389281,33.0164776,NA,1
NA,POSTTOP,NA,NA,NA,-117.1387998,33.02113475,NA,1
NA,POSTTOP,NA,NA,NA,-117.1387332,33.01662681,NA,1
NA,POSTTOP,NA,NA,NA,-117.138711,33.01518719,NA,1
NA,POSTTOP,NA,NA,NA,-117.1384242,33.01519471,NA,1
NA,POSTTOP,NA,NA,NA,-117.1383401,33.0181574,NA,1
NA,POSTTOP,NA,NA,NA,-117.1383361,33.01806069,NA,1
NA,POSTTOP,NA,NA,NA,-117.1380714,33.01649744,NA,1
NA,POSTTOP,NA,NA,NA,-117.1380128,33.01997851,NA,1
NA,POSTTOP,NA,NA,NA,-117.1379953,33.01816264,NA,1
NA,POSTTOP,NA,NA,NA,-117.1379693,33.01991425,NA,1
NA,POSTTOP,NA,NA,NA,-117.1379614,33.01722819,NA,1
NA,POSTTOP,NA,NA,NA,-117.1378141,33.01645658,NA,1
NA,POSTTOP,NA,NA,NA,-117.1377646,33.01805806,NA,1
NA,POSTTOP,NA,NA,NA,-117.1377547,33.01981009,NA,1
NA,POSTTOP,NA,NA,NA,-117.1377082,33.01671051,NA,1
NA,POSTTOP,NA,NA,NA,-117.1376058,33.01613102,NA,1
NA,POSTTOP,NA,NA,NA,-117.1375464,33.02034565,NA,1
NA,POSTTOP,NA,NA,NA,-117.1374408,33.01681671,NA,1
NA,POSTTOP,NA,NA,NA,-117.1371631,33.01673059,NA,1
NA,POSTTOP,NA,NA,NA,-117.1371458,33.01694799,NA,1
NA,POSTTOP,NA,NA,NA,-117.137096,33.01667886,NA,1
NA,POSTTOP,NA,NA,NA,-117.1370788,33.01718189,NA,1
NA,POSTTOP,NA,NA,NA,-117.1370299,33.01816784,NA,1
NA,POSTTOP,NA,NA,NA,-117.1370278,33.01806516,NA,1
NA,POSTTOP,NA,NA,NA,-117.1370084,33.01672839,NA,1
NA,POSTTOP,NA,NA,NA,-117.1370065,33.00951484,NA,1
NA,POSTTOP,NA,NA,NA,-117.1369817,33.01731283,NA,1
NA,POSTTOP,NA,NA,NA,-117.1369817,33.02041354,NA,1
NA,POSTTOP,NA,NA,NA,-117.1369429,33.00902837,NA,1
NA,POSTTOP,NA,NA,NA,-117.1367912,33.0168206,NA,1
NA,POSTTOP,NA,NA,NA,-117.1366175,33.01674591,NA,1
NA,POSTTOP,NA,NA,NA,-117.1365933,33.0100013,NA,1
NA,POSTTOP,NA,NA,NA,-117.1365456,33.00990134,NA,1
NA,POSTTOP,NA,NA,NA,-117.1363628,33.00921496,NA,1
NA,POSTTOP,NA,NA,NA,-117.136322,33.01684031,NA,1
NA,POSTTOP,NA,NA,NA,-117.1362235,33.01671641,NA,1
NA,POSTTOP,NA,NA,NA,-117.1360617,33.01675771,NA,1
NA,POSTTOP,NA,NA,NA,-117.1360567,33.01817382,NA,1
NA,POSTTOP,NA,NA,NA,-117.1360291,33.01033449,NA,1
NA,POSTTOP,NA,NA,NA,-117.1360246,33.0174254,NA,1
NA,POSTTOP,NA,NA,NA,-117.1358857,33.0173275,NA,1
NA,POSTTOP,NA,NA,NA,-117.1358698,33.01714776,NA,1
NA,POSTTOP,NA,NA,NA,-117.1358409,33.01807348,NA,1
NA,POSTTOP,NA,NA,NA,-117.1358225,33.01026119,NA,1
NA,POSTTOP,NA,NA,NA,-117.1357872,33.01702322,NA,1
NA,POSTTOP,NA,NA,NA,-117.1357591,33.01685211,NA,1
NA,POSTTOP,NA,NA,NA,-117.1357192,33.01092757,NA,1
NA,POSTTOP,NA,NA,NA,-117.1356397,33.0105344,NA,1
NA,POSTTOP,NA,NA,NA,-117.1356377,32.76277832,NA,1
NA,POSTTOP,NA,NA,NA,-117.1354887,33.00948152,NA,1
NA,POSTTOP,NA,NA,NA,-117.1349404,33.01061437,NA,1
NA,POSTTOP,NA,NA,NA,-117.134702,33.01127408,NA,1
NA,POSTTOP,NA,NA,NA,-117.134551,33.01112748,NA,1
NA,POSTTOP,NA,NA,NA,-117.134257,33.01180718,NA,1
NA,POSTTOP,NA,NA,NA,-117.133955,33.0118205,NA,1
NA,POSTTOP,NA,NA,NA,-117.1339391,33.01303329,NA,1
NA,POSTTOP,NA,NA,NA,-117.133883,32.74014516,NA,1
NA,POSTTOP,NA,NA,NA,-117.1336928,33.01284004,NA,1
NA,POSTTOP,NA,NA,NA,-117.1336769,33.01302662,NA,1
NA,POSTTOP,NA,NA,NA,-117.1336292,33.0133227,NA,1
NA,POSTTOP,NA,NA,NA,-117.1335021,33.01395361,NA,1
NA,POSTTOP,NA,NA,NA,-117.1333749,33.01352261,NA,1
NA,POSTTOP,NA,NA,NA,-117.1333272,33.01384033,NA,1
NA,POSTTOP,NA,NA,NA,-117.1332716,33.0143201,NA,1
NA,POSTTOP,NA,NA,NA,-117.1330729,33.01422681,NA,1
NA,POSTTOP,NA,NA,NA,-117.1329855,33.01438007,NA,1
NA,POSTTOP,NA,NA,NA,-117.1329776,33.01491981,NA,1
NA,POSTTOP,NA,NA,NA,-117.1327869,33.01486651,NA,1
NA,POSTTOP,NA,NA,NA,-117.1327074,33.0149598,NA,1
NA,POSTTOP,NA,NA,NA,-117.1325644,33.01356259,NA,1
NA,POSTTOP,NA,NA,NA,-117.1325246,33.01342266,NA,1
NA,POSTTOP,NA,NA,NA,-117.1323975,33.01571276,NA,1
NA,POSTTOP,NA,NA,NA,-117.132326,33.01375583,NA,1
NA,POSTTOP,NA,NA,NA,-117.1322703,33.01559948,NA,1
NA,POSTTOP,NA,NA,NA,-117.1319366,33.01376916,NA,1
NA,POSTTOP,NA,NA,NA,-117.131778,33.0182093,NA,1
NA,POSTTOP,NA,NA,NA,-117.1316823,33.01615254,NA,1
NA,POSTTOP,NA,NA,NA,-117.1316584,33.01586602,NA,1
NA,POSTTOP,NA,NA,NA,-117.1316488,33.01834475,NA,1
NA,POSTTOP,NA,NA,NA,-117.1316346,33.01651237,NA,1
NA,POSTTOP,NA,NA,NA,-117.1316287,33.01415387,NA,1
NA,POSTTOP,NA,NA,NA,-117.131446,33.01405392,NA,1
NA,POSTTOP,NA,NA,NA,-117.1314042,33.01645906,NA,1
NA,POSTTOP,NA,NA,NA,-117.1313586,33.01483354,NA,1
NA,POSTTOP,NA,NA,NA,-117.1312463,33.01918932,NA,1
NA,POSTTOP,NA,NA,NA,-117.1312293,33.01702544,NA,1
NA,POSTTOP,NA,NA,NA,-117.1311996,33.01474026,NA,1
NA,POSTTOP,NA,NA,NA,-117.1311319,33.01770136,NA,1
NA,POSTTOP,NA,NA,NA,-117.13110760000001,33.01888942,NA,1
NA,POSTTOP,NA,NA,NA,-117.1310107,33.01784358,NA,1
NA,POSTTOP,NA,NA,NA,-117.1309056,33.01561983,NA,1
NA,POSTTOP,NA,NA,NA,-117.1308376,33.01903019,NA,1
NA,POSTTOP,NA,NA,NA,-117.1307467,33.01550655,NA,1
NA,POSTTOP,NA,NA,NA,-117.1306553,33.01745755,NA,1
NA,POSTTOP,NA,NA,NA,-117.1305746,33.01759977,NA,1
NA,POSTTOP,NA,NA,NA,-117.1304671,33.01654764,NA,1
NA,POSTTOP,NA,NA,NA,-117.1303923,33.0184304,NA,1
NA,POSTTOP,NA,NA,NA,-117.130332,33.01670089,NA,1
NA,POSTTOP,NA,NA,NA,-117.1302682,33.01864461,NA,1
NA,POSTTOP,NA,NA,NA,-117.1301095,33.01717066,NA,1
NA,POSTTOP,NA,NA,NA,-117.1300221,33.01724062,NA,1
NA,POSTTOP,NA,NA,NA,-117.129895,33.01620781,NA,1
NA,POSTTOP,NA,NA,NA,-117.1298522,33.01834471,NA,1
NA,POSTTOP,NA,NA,NA,-117.1298249,33.01583306,NA,1
NA,POSTTOP,NA,NA,NA,-117.1297792,33.01800809,NA,1
NA,POSTTOP,NA,NA,NA,-117.1297354,33.01825903,NA,1
NA,POSTTOP,NA,NA,NA,-117.1296566,33.01609453,NA,1
NA,POSTTOP,NA,NA,NA,-117.1296259,33.01812438,NA,1
NA,POSTTOP,NA,NA,NA,-117.1295944,33.01624619,NA,1
NA,POSTTOP,NA,NA,NA,-117.1295318,32.72903028,NA,1
NA,POSTTOP,NA,NA,NA,-117.1295149,33.0167526,NA,1
NA,POSTTOP,NA,NA,NA,-117.1293353,32.72577031,NA,1
NA,POSTTOP,NA,NA,NA,-117.1292167,33.01891424,NA,1
NA,POSTTOP,NA,NA,NA,-117.1291335,33.01681923,NA,1
NA,POSTTOP,NA,NA,NA,-117.1291308,32.71581354,NA,1
NA,POSTTOP,NA,NA,NA,-117.1290274,33.01760415,NA,1
NA,POSTTOP,NA,NA,NA,-117.1290132,32.71572109,NA,1
NA,POSTTOP,NA,NA,NA,-117.1290052,32.71573915,NA,1
NA,POSTTOP,NA,NA,NA,-117.1290052,32.71575494,NA,1
NA,POSTTOP,NA,NA,NA,-117.1290052,32.71576397,NA,1
NA,POSTTOP,NA,NA,NA,-117.1289909,33.01859862,NA,1
NA,POSTTOP,NA,NA,NA,-117.1289507,33.01650606,NA,1
NA,POSTTOP,NA,NA,NA,-117.128765,33.02055542,NA,1
NA,POSTTOP,NA,NA,NA,-117.1286333,33.01957703,NA,1
NA,POSTTOP,NA,NA,NA,-117.1285768,33.0190247,NA,1
NA,POSTTOP,NA,NA,NA,-117.1284826,33.01760155,NA,1
NA,POSTTOP,NA,NA,NA,-117.1283886,33.01826722,NA,1
NA,POSTTOP,NA,NA,NA,-117.1283322,33.02017669,NA,1
NA,POSTTOP,NA,NA,NA,-117.1282971,33.01742656,NA,1
NA,POSTTOP,NA,NA,NA,-117.1282945,33.01965593,NA,1
NA,POSTTOP,NA,NA,NA,-117.1281971,33.01701452,NA,1
NA,POSTTOP,NA,NA,NA,-117.1281464,33.01780571,NA,1
NA,POSTTOP,NA,NA,NA,-117.128144,33.018882670000004,NA,1
NA,POSTTOP,NA,NA,NA,-117.1281063,33.01836191,NA,1
NA,POSTTOP,NA,NA,NA,-117.1279029,33.01762099,NA,1
NA,POSTTOP,NA,NA,NA,-117.1278333,33.01750433,NA,1
NA,POSTTOP,NA,NA,NA,-117.1275634,32.7631984,NA,1
NA,POSTTOP,NA,NA,NA,-117.1274855,33.01726129,NA,1
NA,POSTTOP,NA,NA,NA,-117.1274623,33.01763071,NA,1
NA,POSTTOP,NA,NA,NA,-117.127242,33.01793209,NA,1
NA,POSTTOP,NA,NA,NA,-117.1272394,33.01670163,NA,1
NA,POSTTOP,NA,NA,NA,-117.12709,33.01926141,NA,1
NA,POSTTOP,NA,NA,NA,-117.1269959,33.01960859,NA,1
NA,POSTTOP,NA,NA,NA,-117.126987,33.01767932,NA,1
NA,POSTTOP,NA,NA,NA,-117.1269754,33.01754322,NA,1
NA,POSTTOP,NA,NA,NA,-117.126883,33.02022403,NA,1
NA,POSTTOP,NA,NA,NA,-117.1268265,33.02101306,NA,1
NA,POSTTOP,NA,NA,NA,-117.126682,33.01459725,NA,1
NA,POSTTOP,NA,NA,NA,-117.1266704,33.01501494,NA,1
NA,POSTTOP,NA,NA,NA,-117.1266007,33.01921407,NA,1
NA,POSTTOP,NA,NA,NA,-117.1265926,33.017129250000004,NA,1
NA,POSTTOP,NA,NA,NA,-117.1265545,33.01551035,NA,1
NA,POSTTOP,NA,NA,NA,-117.1265254,33.01962437,NA,1
NA,POSTTOP,NA,NA,NA,-117.1264558,33.01695194,NA,1
NA,POSTTOP,NA,NA,NA,-117.1264503,33.01475267,NA,1
NA,POSTTOP,NA,NA,NA,-117.1263937,33.02053964,NA,1
NA,POSTTOP,NA,NA,NA,-117.1263884,32.76348481,NA,1
NA,POSTTOP,NA,NA,NA,-117.1263113,33.01535493,NA,1
NA,POSTTOP,NA,NA,NA,-117.1262807,33.02101306,NA,1
NA,POSTTOP,NA,NA,NA,-117.1260796,33.01398528,NA,1
NA,POSTTOP,NA,NA,NA,-117.1258016,33.01410184,NA,1
NA,POSTTOP,NA,NA,NA,-117.1257592,33.01719182,NA,1
NA,POSTTOP,NA,NA,NA,-117.1256973,33.016083449999996,NA,1
NA,POSTTOP,NA,NA,NA,-117.1255975,33.01728569,NA,1
NA,POSTTOP,NA,NA,NA,-117.1255351,33.01591832,NA,1
NA,POSTTOP,NA,NA,NA,-117.125454,33.0163263,NA,1
NA,POSTTOP,NA,NA,NA,-117.1252339,33.01665656,NA,1
NA,POSTTOP,NA,NA,NA,-117.1251,33.01684765,NA,1
NA,POSTTOP,NA,NA,NA,-117.1248516,33.01634572,NA,1
NA,POSTTOP,NA,NA,NA,-117.1244725,32.8372066,NA,1
NA,POSTTOP,NA,NA,NA,-117.1244462,33.01605431,NA,1
NA,POSTTOP,NA,NA,NA,-117.1244383,33.01779029,NA,1
NA,POSTTOP,NA,NA,NA,-117.1242724,33.01617088,NA,1
NA,POSTTOP,NA,NA,NA,-117.1242354,33.01804173,NA,1
NA,POSTTOP,NA,NA,NA,-117.1242041,32.76329799,NA,1
NA,POSTTOP,NA,NA,NA,-117.1240149,33.01752406,NA,1
NA,POSTTOP,NA,NA,NA,-117.1238328,33.01847755,NA,1
NA,POSTTOP,NA,NA,NA,-117.1234712,33.01833704,NA,1
NA,POSTTOP,NA,NA,NA,-117.1231096,33.01893605,NA,1
NA,POSTTOP,NA,NA,NA,-117.1229244,33.01969775,NA,1
NA,POSTTOP,NA,NA,NA,-117.122651,33.0196238,NA,1
NA,POSTTOP,NA,NA,NA,-117.1225596,32.76343677,NA,1
NA,POSTTOP,NA,NA,NA,-117.1210375,33.01684338,NA,1
NA,POSTTOP,NA,NA,NA,-117.1205054,32.8037429,NA,1
NA,POSTTOP,NA,NA,NA,-117.1202425,32.80390635,NA,1
NA,POSTTOP,NA,NA,NA,-117.119913,32.80407525,NA,1
NA,POSTTOP,NA,NA,NA,-117.1197721,32.80148146,NA,1
NA,POSTTOP,NA,NA,NA,-117.1196214,32.80128535,NA,1
NA,POSTTOP,NA,NA,NA,-117.1194826,32.80112641,NA,1
NA,POSTTOP,NA,NA,NA,-117.1194744,32.79749965,NA,1
NA,POSTTOP,NA,NA,NA,-117.1194732,32.80103547,NA,1
NA,POSTTOP,NA,NA,NA,-117.1194709,32.80431909,NA,1
NA,POSTTOP,NA,NA,NA,-117.119412,32.80291877,NA,1
NA,POSTTOP,NA,NA,NA,-117.1193794,32.80270747,NA,1
NA,POSTTOP,NA,NA,NA,-117.1193413,32.8015443,NA,1
NA,POSTTOP,NA,NA,NA,-117.1193202,32.80108263,NA,1
NA,POSTTOP,NA,NA,NA,-117.1193129,32.76342981,NA,1
NA,POSTTOP,NA,NA,NA,-117.1192961,32.80078207,NA,1
NA,POSTTOP,NA,NA,NA,-117.1192561,32.80125223,NA,1
NA,POSTTOP,NA,NA,NA,-117.1192238,32.76226393,NA,1
NA,POSTTOP,NA,NA,NA,-117.1191453,32.80085304,NA,1
NA,POSTTOP,NA,NA,NA,-117.1191295,32.79647631,NA,1
NA,POSTTOP,NA,NA,NA,-117.1191216,32.76216121,NA,1
NA,POSTTOP,NA,NA,NA,-117.1190775,32.80230335,NA,1
NA,POSTTOP,NA,NA,NA,-117.1190421,32.8040453,NA,1
NA,POSTTOP,NA,NA,NA,-117.1190125,32.76226234,NA,1
NA,POSTTOP,NA,NA,NA,-117.1190049,32.80136087,NA,1
NA,POSTTOP,NA,NA,NA,-117.1189648,32.80258523,NA,1
NA,POSTTOP,NA,NA,NA,-117.1189584,32.76194403,NA,1
NA,POSTTOP,NA,NA,NA,-117.1188826,32.79570736,NA,1
NA,POSTTOP,NA,NA,NA,-117.1188646,32.80225764,NA,1
NA,POSTTOP,NA,NA,NA,-117.1188026,32.76226226,NA,1
NA,POSTTOP,NA,NA,NA,-117.118749,32.76219262,NA,1
NA,POSTTOP,NA,NA,NA,-117.1187212,32.79708726,NA,1
NA,POSTTOP,NA,NA,NA,-117.1186374,32.80091327,NA,1
NA,POSTTOP,NA,NA,NA,-117.1186362,32.80199971,NA,1
NA,POSTTOP,NA,NA,NA,-117.1186122,32.76190842,NA,1
NA,POSTTOP,NA,NA,NA,-117.1185713,32.7622646,NA,1
NA,POSTTOP,NA,NA,NA,-117.1185459,32.80423834,NA,1
NA,POSTTOP,NA,NA,NA,-117.1185396,32.7978333,NA,1
NA,POSTTOP,NA,NA,NA,-117.1185376,32.79643114,NA,1
NA,POSTTOP,NA,NA,NA,-117.1184174,32.76219957,NA,1
NA,POSTTOP,NA,NA,NA,-117.1183964,32.80194267,NA,1
NA,POSTTOP,NA,NA,NA,-117.1183632,32.79682271,NA,1
NA,POSTTOP,NA,NA,NA,-117.1183045,32.7627067,NA,1
NA,POSTTOP,NA,NA,NA,-117.1183018,32.7624992,NA,1
NA,POSTTOP,NA,NA,NA,-117.1182983,32.76287453,NA,1
NA,POSTTOP,NA,NA,NA,-117.1182983,32.76306964,NA,1
NA,POSTTOP,NA,NA,NA,-117.1182853,32.80332122,NA,1
NA,POSTTOP,NA,NA,NA,-117.1182437,32.80220055,NA,1
NA,POSTTOP,NA,NA,NA,-117.1182286,32.80445391,NA,1
NA,POSTTOP,NA,NA,NA,-117.1182272,32.76236159,NA,1
NA,POSTTOP,NA,NA,NA,-117.1181267,32.76324327,NA,1
NA,POSTTOP,NA,NA,NA,-117.1180017,32.76324613,NA,1
NA,POSTTOP,NA,NA,NA,-117.1179846,32.80351796,NA,1
NA,POSTTOP,NA,NA,NA,-117.1179759,32.80241954,NA,1
NA,POSTTOP,NA,NA,NA,-117.1179558,32.79752574,NA,1
NA,POSTTOP,NA,NA,NA,-117.1179558,32.80326997,NA,1
NA,POSTTOP,NA,NA,NA,-117.1178331,32.76318073,NA,1
NA,POSTTOP,NA,NA,NA,-117.1178288,32.8010015,NA,1
NA,POSTTOP,NA,NA,NA,-117.1177297,32.79656536,NA,1
NA,POSTTOP,NA,NA,NA,-117.1177063,32.80312398,NA,1
NA,POSTTOP,NA,NA,NA,-117.1176693,32.8026672,NA,1
NA,POSTTOP,NA,NA,NA,-117.1176519,32.80014071,NA,1
NA,POSTTOP,NA,NA,NA,-117.1176311,32.7953118,NA,1
NA,POSTTOP,NA,NA,NA,-117.1175788,32.79713491,NA,1
NA,POSTTOP,NA,NA,NA,-117.1174831,32.80218474,NA,1
NA,POSTTOP,NA,NA,NA,-117.117361,32.80128448,NA,1
NA,POSTTOP,NA,NA,NA,-117.1173595,32.80039848,NA,1
NA,POSTTOP,NA,NA,NA,-117.1172609,32.79679367,NA,1
NA,POSTTOP,NA,NA,NA,-117.1171871,32.795704,NA,1
NA,POSTTOP,NA,NA,NA,-117.1170283,32.7952099,NA,1
NA,POSTTOP,NA,NA,NA,-117.1170239,32.79703593,NA,1
NA,POSTTOP,NA,NA,NA,-117.1169904,32.79686796,NA,1
NA,POSTTOP,NA,NA,NA,-117.1169821,32.74967575,NA,1
NA,POSTTOP,NA,NA,NA,-117.1169744,32.80152537,NA,1
NA,POSTTOP,NA,NA,NA,-117.116972,32.79657062,NA,1
NA,POSTTOP,NA,NA,NA,-117.116894,32.795799,NA,1
NA,POSTTOP,NA,NA,NA,-117.1168479,32.79707334,NA,1
NA,POSTTOP,NA,NA,NA,-117.1168063,32.79688476,NA,1
NA,POSTTOP,NA,NA,NA,-117.1167688,32.79524324,NA,1
NA,POSTTOP,NA,NA,NA,-117.1167268,32.79675702,NA,1
NA,POSTTOP,NA,NA,NA,-117.1166975,32.79557986,NA,1
NA,POSTTOP,NA,NA,NA,-117.1166914,32.8004228,NA,1
NA,POSTTOP,NA,NA,NA,-117.1166627,32.79619826,NA,1
NA,POSTTOP,NA,NA,NA,-117.1166406,32.80095808,NA,1
NA,POSTTOP,NA,NA,NA,-117.1165913,32.79582833,NA,1
NA,POSTTOP,NA,NA,NA,-117.116519,32.79699887,NA,1
NA,POSTTOP,NA,NA,NA,-117.1164759,32.79671085,NA,1
NA,POSTTOP,NA,NA,NA,-117.1164572,32.79622098,NA,1
NA,POSTTOP,NA,NA,NA,-117.1164294,32.79609311,NA,1
NA,POSTTOP,NA,NA,NA,-117.116323,32.79579037,NA,1
NA,POSTTOP,NA,NA,NA,-117.1161842,32.79556849,NA,1
NA,POSTTOP,NA,NA,NA,-117.1160922,32.95466711,NA,1
NA,POSTTOP,NA,NA,NA,-117.1160895,32.95469637,NA,1
NA,POSTTOP,NA,NA,NA,-117.1160415,32.95451852,NA,1
NA,POSTTOP,NA,NA,NA,-117.1160133,32.95449939,NA,1
NA,POSTTOP,NA,NA,NA,-117.1160002,32.95487957,NA,1
NA,POSTTOP,NA,NA,NA,-117.1159667,32.95487957,NA,1
NA,POSTTOP,NA,NA,NA,-117.1159138,32.7955311,NA,1
NA,POSTTOP,NA,NA,NA,-117.1158802,32.95487473,NA,1
NA,POSTTOP,NA,NA,NA,-117.115848,32.95487698,NA,1
NA,POSTTOP,NA,NA,NA,-117.1157615,32.95469654,NA,1
NA,POSTTOP,NA,NA,NA,-117.1157545,32.79527794,NA,1
NA,POSTTOP,NA,NA,NA,-117.1157508,32.95466728,NA,1
NA,POSTTOP,NA,NA,NA,-117.1157409,32.79652175,NA,1
NA,POSTTOP,NA,NA,NA,-117.1154915,32.95482962,NA,1
NA,POSTTOP,NA,NA,NA,-117.1154633,32.95484369,NA,1
NA,POSTTOP,NA,NA,NA,-117.1151752,32.9538056,NA,1
NA,POSTTOP,NA,NA,NA,-117.1151363,32.95382136,NA,1
NA,POSTTOP,NA,NA,NA,-117.1150456,32.95375061,NA,1
NA,POSTTOP,NA,NA,NA,-117.1150174,32.95376636,NA,1
NA,POSTTOP,NA,NA,NA,-117.1149699,32.95390184,NA,1
NA,POSTTOP,NA,NA,NA,-117.1149391,32.95390972,NA,1
NA,POSTTOP,NA,NA,NA,-117.1148441,32.95376586,NA,1
NA,POSTTOP,NA,NA,NA,-117.1148199,32.95374898,NA,1
NA,POSTTOP,NA,NA,NA,-117.1148159,32.9538964,NA,1
NA,POSTTOP,NA,NA,NA,-117.1147797,32.95389302,NA,1
NA,POSTTOP,NA,NA,NA,-117.1132883,32.74980538,NA,1
NA,POSTTOP,NA,NA,NA,-117.1117826,32.74493549,NA,1
NA,POSTTOP,NA,NA,NA,-117.1117719,32.74513966,NA,1
